Date	Time	Temp (°C) c:1	Coupler Detached	Coupler Attached	Host Connected	Stopped	End Of File
15-06-22	19:20:00	29.590					
15-06-22	19:30:00	29.615					
15-06-22	19:40:00	29.565					
15-06-22	19:50:00	29.414					
15-06-22	20:00:00	29.265					
15-06-22	20:10:00	29.290					
15-06-22	20:20:00	29.365					
15-06-22	20:30:00	29.215					
15-06-22	20:40:00	29.165					
15-06-22	20:50:00	29.015					
15-06-22	21:00:00	28.866					
15-06-22	21:10:00	28.816					
15-06-22	21:20:00	28.791					
15-06-22	21:30:00	28.617					
15-06-22	21:40:00	28.493					
15-06-22	21:50:00	28.444					
15-06-22	22:00:00	28.295					
15-06-22	22:10:00	28.345					
15-06-22	22:20:00	28.320					
15-06-22	22:30:00	28.023					
15-06-22	22:40:00	27.924					
15-06-22	22:50:00	27.974					
15-06-22	23:00:00	27.899					
15-06-22	23:10:00	28.122					
15-06-22	23:20:00	28.023					
15-06-22	23:30:00	27.825					
15-06-22	23:40:00	27.727					
15-06-22	23:50:00	27.751					
16-06-22	00:00:00	27.677					
16-06-22	00:10:00	27.481					
16-06-22	00:20:00	27.530					
16-06-22	00:30:00	27.579					
16-06-22	00:40:00	27.505					
16-06-22	00:50:00	27.382					
16-06-22	01:00:00	27.407					
16-06-22	01:10:00	27.333					
16-06-22	01:20:00	27.259					
16-06-22	01:30:00	27.210					
16-06-22	01:40:00	27.087					
16-06-22	01:50:00	27.014					
16-06-22	02:00:00	27.014					
16-06-22	02:10:00	26.965					
16-06-22	02:20:00	26.940					
16-06-22	02:30:00	26.891					
16-06-22	02:40:00	26.891					
16-06-22	02:50:00	26.793					
16-06-22	03:00:00	26.573					
16-06-22	03:10:00	26.598					
16-06-22	03:20:00	26.598					
16-06-22	03:30:00	26.598					
16-06-22	03:40:00	26.500					
16-06-22	03:50:00	26.451					
16-06-22	04:00:00	26.402					
